C:\Users\tiffa\Desktop\IFT3913\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\BoxAndWhiskerRendererTest.java, org.jfree.chart.renderer.category, BoxAndWhiskerRendererTest, 307, 26, 11.807692307692308
C:\Users\tiffa\Desktop\IFT3913\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\swing\ChartPanelTest.java, org.jfree.chart.swing, ChartPanelTest, 216, 23, 9.391304347826088
